srn,facility_name,address_full,epa_class,lat,long,geometry,facility_name_title
M4247,ADS US INCORPORATED,"4705 Industrial Dr, Millington, MI 48746",MINOR,43.2874776,-83.5278424,"[-83.5278424, 43.2874776]",Ads (US) Incorporated
M4252,YANKEE SCREW PRODUCTS CO.,"212 Elm St, Holly, MI 48442",MINOR,42.7948554,-83.625074,"[-83.625074, 42.7948554]",Yankee Screw Products Co.
M4257,MCLAREN MACOMB,"1000 Harrington Blvd, Mount Clemens, MI 48043",MINOR,42.5872771,-82.89720129999999,"[-82.89720129999999, 42.5872771]",Mclaren Macomb
M4260,BIG 3 PRECISION,"10800 Ford Rd, Dearborn, MI 48126",MINOR,42.3304882,-83.16573749999999,"[-83.16573749999999, 42.3304882]",Big 3 Precision
M4275,COR-MET,"12500 E Grand River, Brighton, MI 48116",,42.5156497,-83.72038309999999,"[-83.72038309999999, 42.5156497]",Cor-Met
M4302,HTG SOLDERCRAFT,"543 Amelia St., Plymouth, MI 48170",,42.377985,-83.4648137,"[-83.4648137, 42.377985]",Htg Soldercraft
M4313,"APPLIED PROCESS, INC","12238 Newburgh Rd, Livonia, MI 48150",MINOR,42.3737254,-83.4110668,"[-83.4110668, 42.3737254]","Applied Process, Inc"
M4397,ASC INC,"34165 Autry, Livonia, MI 48150",SM OPT OUT,42.3799397,-83.3821107,"[-83.3821107, 42.3799397]",Asc Inc
M4492,WOODBRIDGE FOAM CORP,"15573 Oakwood Dr, Romulus, MI 48174",SM OPT OUT,42.1861193,-83.39279839999999,"[-83.39279839999999, 42.1861193]",Woodbridge Foam Corp
M4495,NORTRU INC,"421 Lycaste, Detroit, MI 48214",,42.362453,-82.9655445,"[-82.9655445, 42.362453]",Nortru Inc
M4535,BASF CORPORATION,"1512 John A Papalas Dr, Lincoln Park, MI 48146",MINOR,42.2562083,-83.1835081,"[-83.1835081, 42.2562083]",Basf Corporation
M4542,SPARTAN METAL FINISHING CO,"5400 E Nevada St, Detroit, MI 48234",,42.4257395,-83.0493092,"[-83.0493092, 42.4257395]",Spartan Metal Finishing Co
M4544,GUTTER SUPLIERS INC,"301 S Green Ave, Detroit, MI 48209",MINOR,42.2993905,-83.1108433,"[-83.1108433, 42.2993905]",Gutter Supliers Inc
M4545,"EQ DETROIT, INC. (DBA US ECOLOGY - DETROIT SOUTH)","1923 Frederick, Detroit, MI 48211",SM OPT OUT,42.36624459999999,-83.04727600000001,"[-83.04727600000001, 42.36624459999999]","EQ Detroit, Inc. (DBA (US) Ecology - Detroit South)"
M4546,MSX INTL SPECIAL VEHICLES,"9500 Mt Elliott, Detroit, MI 48211",,42.3994441,-83.0365381,"[-83.0365381, 42.3994441]",Msx Intl Special Vehicles
M4547,FRITZ PRODUCTS,"255 Marion, River Rouge, MI 48218",SM OPT OUT,42.2741315,-83.1209126,"[-83.1209126, 42.2741315]",Fritz Products
M4551,MH INDUSTRIES INC,"32500 Capitol St, Livonia, MI 48150",,42.37369229999999,-83.3640795,"[-83.3640795, 42.37369229999999]",Mh Industries Inc
M4554,SAMES NORTH AMERICA,"32920 Capitol, Livonia, MI 48150",,42.3732907,-83.3683791,"[-83.3683791, 42.3732907]",Sames North America
M4572,STERLING AUTOBODY CENTER,"13580 Merriman, Livonia, MI 48152",,42.3811714,-83.3521619,"[-83.3521619, 42.3811714]",Sterling Autobody Center
M4573,GALLAGHER-KAISER CORP,"13710 Mt Elliott Ave, Detroit, MI 48212",,42.4175664,-83.0373887,"[-83.0373887, 42.4175664]",Gallagher-Kaiser Corp
M4579,TAYLOR MACHINE PRODUCTS,"21300 Eureka Rd, Taylor, MI 48180",MINOR,42.1990014,-83.2436756,"[-83.2436756, 42.1990014]",Taylor Machine Products
M4580,LOCPAC INC,"800 Plymouth Rd, Plymouth, MI 48170",,42.3743971,-83.4497815,"[-83.4497815, 42.3743971]",Locpac Inc
M4586,MATERIAL PROCESSING INC,"17423 W Jefferson, Riverview, MI 48193",SM OPT OUT,42.1789653,-83.1632513,"[-83.1632513, 42.1789653]",Material Processing Inc
M4588,DELUXE CHECK PRINTERS,"34400 Industrial Rd, Livonia, MI 48150",,42.3796197,-83.3831958,"[-83.3831958, 42.3796197]",Deluxe Check Printers
M4600,JENNINGS PUMP,"19175 Mt Elliott Street, Detroit, MI 48234",MINOR,42.4348276,-83.0392842,"[-83.0392842, 42.4348276]",Jennings Pump
M4601,AJAX MATERIALS CORP,"20901 N Huron River Dr, Rockwood, MI 48173",SM OPT OUT,42.06366999999999,-83.23408599999999,"[-83.23408599999999, 42.06366999999999]",Ajax Materials Corp
M4607,DETROIT TUBULAR RIVET INC,"1213 Grove St, Wyandotte, MI 48192",SM OPT OUT,42.191677,-83.168076,"[-83.168076, 42.191677]",Detroit Tubular Rivet Inc
M4611,STAR CEMENT AND VAULT CO,"9353 Freeland, Detroit, MI 48229",,42.3643229,-83.18429239999999,"[-83.18429239999999, 42.3643229]",Star Cement and Vault Co
M4618,HURON VALLEY STEEL CORP,"9110 St Stephens, Detroit, MI 48210",,42.3268317,-83.13897899999999,"[-83.13897899999999, 42.3268317]",Huron Valley Steel Corp
M4654,MANHEIMS AUTO AUCTION,"29500 Gateway Dr, Flat Rock, MI 48134",,42.0917293,-83.25114110000001,"[-83.25114110000001, 42.0917293]",Manheims Auto Auction
M4656,OAKWOOD CUSTOM COATING,"12023 Delta Dr, Taylor, MI 48180",MINOR,42.2183416,-83.27618849999999,"[-83.27618849999999, 42.2183416]",Oakwood Custom Coating
M4695,EVANGEL AUTO REPAIR,"12115 Wormer, Redford Twp, MI 48239",,42.3751743,-83.278421,"[-83.278421, 42.3751743]",Evangel Auto Repair
M4703,BI RITE TRANSMISSIONS,"2300 Michigan Ave, Detroit, MI 48216",MINOR,42.3317008,-83.0782961,"[-83.0782961, 42.3317008]",Bi Rite Transmissions
M4722,SORA LIMESTONE QUARRY,"20837 N Huron River Dr, Brownstown, MI 48173",SM OPT OUT,42.0670696,-83.23456139999999,"[-83.23456139999999, 42.0670696]",Sora Limestone Quarry
M4729,TEXTRON AUTOMOTIVE COMPANY,"1515 Newburgh Road, Westland, MI 48186",,42.2974886,-83.40691129999999,"[-83.40691129999999, 42.2974886]",Textron Automotive Company
M4732,AMCANE SUGAR LLC,"21010 Trolley Industrial Drive, Taylor, MI 48180",MINOR,42.2634134,-83.24227739999999,"[-83.24227739999999, 42.2634134]",Amcane Sugar LLC
M4755,WEBER SAND & GRAVEL INC,"1401 E Silverbell Road, Lake Orion, MI 48360",,42.724745,-83.216312,"[-83.216312, 42.724745]",Weber Sand & Gravel Inc
M4768,FLAT ROCK METAL INC,"26601 W Huron River Dr, Flat Rock, MI 48134",SM OPT OUT,42.0990414,-83.2990919,"[-83.2990919, 42.0990414]",Flat Rock Metal Inc
M4772,WAYNE CO COMM COLLEGE WESTERN,"9555 Haggerty Rd, Belleville, MI 48111",MINOR,42.2326804,-83.43884240000001,"[-83.43884240000001, 42.2326804]",Wayne Co Comm College Western
M4773,WAYNE CO COMM COLLEGE DOWNRIVER,"21000 Northline Rd, Taylor, MI 48180",MINOR,42.2148109,-83.2412299,"[-83.2412299, 42.2148109]",Wayne Co Comm College Downriver
M4774,WAYNE CO COMM COLLEGE EASTERN,"5901 Conners, Detroit, MI 48213",MINOR,42.3942815,-82.9867031,"[-82.9867031, 42.3942815]",Wayne Co Comm College Eastern
M4775,COCA COLA BOTTLING CO,"5942 Mcgraw, Detroit, MI 48210",,42.3421611,-83.1243267,"[-83.1243267, 42.3421611]",Coca Cola Bottling Co
M4776,"DETROIT LIME, INC.","310 Fordson, Detroit, MI 48217",,42.2947813,-83.15201309999999,"[-83.15201309999999, 42.2947813]","Detroit Lime, Inc."
M4779,SIBLEY LIMESTONE QUARRY,"801 Fort St, Trenton, MI 48183",MINOR,42.1574756,-83.1881317,"[-83.1881317, 42.1574756]",Sibley Limestone Quarry
M4792,GT AUTOMOTIVE SYSTEMS INC,"34000 Autry, Livonia, MI 48150",,42.3807667,-83.38044959999999,"[-83.38044959999999, 42.3807667]",Gt Automotive Systems Inc
M4793,FORD ENGINE MFG DEVELOPMENT OPERATIONS,"17000 Southfield Rd, Allen Park, MI 48101",SM OPT OUT,42.2658909,-83.2186436,"[-83.2186436, 42.2658909]",Ford Engine Mfg Development Operations
M4794,UNITED PARCEL SERVICE,"6061 Cicotte, Detroit, MI 48210",,42.34324580000001,-83.1332359,"[-83.1332359, 42.34324580000001]",United Parcel Service
M4798,PRO V ENTERPRISES,"4401 Wyoming Ave, Dearborn, MI 48126",MINOR,42.3216737,-83.159205,"[-83.159205, 42.3216737]",Pro V Enterprises
M4801,SHELBY STEEL PROCESSING COMPANY,"40 Haltiner Road, River Rouge, MI 48218",,42.2725915,-83.1366822,"[-83.1366822, 42.2725915]",Shelby Steel Processing Company
M4802,TRIMTECH LLC,"1111 Rosedale Court, Detroit, MI 48202",,42.39555970000001,-83.0769062,"[-83.0769062, 42.39555970000001]",Trimtech LLC
M4807,CITY CONCRETE & ASPHALT CRUSHING LLC,"1923 Frederick Street, Detroit, MI 48211",,42.36624459999999,-83.04727600000001,"[-83.04727600000001, 42.36624459999999]",City Concrete & Asphalt Crushing LLC
N0024,ADAMS PLATING,"521 N Rosemary, Lansing, MI 48917",MINOR,42.739388,-84.5878649,"[-84.5878649, 42.739388]",Adams Plating
N0041,MERITOR LLC,"2135 W Maple Rd, Troy, MI 48084",MINOR,42.546929,-83.1761212,"[-83.1761212, 42.546929]",Meritor LLC
N0072,AACTRON INC,"29306 Stephenson Hwy, Madison Hts, MI 48071",SM OPT OUT,42.5089352,-83.1162248,"[-83.1162248, 42.5089352]",Aactron Inc
N0076,QUALITY ENAMELERS CO INC,"592 Lakeville Rd, Oxford, MI 48371",,42.8258901,-83.2529007,"[-83.2529007, 42.8258901]",Quality Enamelers Co Inc
N0083,SURE COAT INDUSTRIES INC,"25140 Easy St, Warren, MI 48089",,42.4807326,-82.97525949999999,"[-82.97525949999999, 42.4807326]",Sure Coat Industries Inc
N0087,JML PAINTINGS INC,"2130 E 10 Mile Rd, Warren, MI 48091",,42.4756794,-83.0812911,"[-83.0812911, 42.4756794]",Jml Paintings Inc
N0089,SATURN CERAMIC COATING CO,"26067 Groesbeck Hwy, Warren, MI 48089",,42.4872015,-82.9752275,"[-82.9752275, 42.4872015]",Saturn Ceramic Coating Co
N0090,S & S ENAMELING INC,"1500 E 9 Mile Rd, Hazel Park, MI 48030",MINOR,42.4615437,-83.0895609,"[-83.0895609, 42.4615437]",S & S Enameling Inc
N0092,AMP INDUSTRIES,"42050 Executive Dr, Harrison Twp, MI 48045",,42.60373250000001,-82.85418299999999,"[-82.85418299999999, 42.60373250000001]",Amp Industries
N0093,AUGAT INC,"22800 Hall Rd, Clinton Twp, MI 48036",,42.6285148,-82.8793649,"[-82.8793649, 42.6285148]",Augat Inc
N0096,CLAW LOGISTICS,"35135 Groesbeck Hwy, Mount Clemens, MI 48043",MINOR,42.5552821,-82.92478229999999,"[-82.92478229999999, 42.5552821]",Claw Logistics
N0106,INSTASET PLASTICS,"10101 Marine City Hwy, Anchorville, MI 48023",MINOR,42.71990700000001,-82.7205095,"[-82.7205095, 42.71990700000001]",Instaset Plastics
N0108,CALIBER METALS,"36870 Green St, New Baltimore, MI 48047",MINOR,42.68401619999999,-82.731511,"[-82.731511, 42.68401619999999]",Caliber Metals
N0139,HESS ASPHALT PAVING,"6330 Lapeer Rd, Clyde Twp, MI 48049",,42.993002,-82.582888,"[-82.582888, 42.993002]",Hess Asphalt Paving
N0188,LAKE CITY REDI MIX INC,"500 M 72 Nw, Kalkaska, MI 49646",MINOR,44.7422962,-85.17415869999999,"[-85.17415869999999, 44.7422962]",Lake City Redi Mix Inc
N0243,BEECH SERVICES LLC,"2801 S Beech Daly Rd, Dearborn Hts, MI 48125",MINOR,42.2909715,-83.2891458,"[-83.2891458, 42.2909715]",Beech Services LLC
N0277,SHELLCAST INC,"5230 Industrial Park Dr, Montague, MI 49437",MINOR,43.405691,-86.368624,"[-86.368624, 43.405691]",Shellcast Inc
N0329,Z TECHNOLOGIES CORP,"26500 Capitol Avenue, Redford Twp, MI 48239",SM OPT OUT,42.37597,-83.3032686,"[-83.3032686, 42.37597]",Z Technologies Corp
N0356,LAKESHORE CONCRETE INC,"2018 W Houghton Lake Dr, Prudenville, MI 48651",MINOR,44.2992624,-84.6792523,"[-84.6792523, 44.2992624]",Lakeshore Concrete Inc
N0389,CONTINENTAL ALUMINUM,"1610 Algonquin, Detroit, MI 48215",,42.3731748,-82.9574377,"[-82.9574377, 42.3731748]",Continental Aluminum
N0421,J. B. LABORATORIES INC.,"130 Central Ave., Holland, MI 49423",,42.7924128,-86.1074841,"[-86.1074841, 42.7924128]",J. B. Laboratories Inc.
N0446,TANK MANAGEMENT,"13600 Otterson Court, Livonia, MI 48150",,42.3801967,-83.3905402,"[-83.3905402, 42.3801967]",Tank Management
N0457,AMERICAN THERMOFORMING MACHINERY,"2525 E Griffin Rd, West Branch, MI 48661",MINOR,44.2688794,-84.22878519999999,"[-84.22878519999999, 44.2688794]",American Thermoforming Machinery
N0478,"ATMOSPHERE ANNEALING, LLC LANSING BASSETT FACILITY","1801 Bassett St, Lansing, MI 48915",MINOR,42.7526214,-84.5758953,"[-84.5758953, 42.7526214]","Atmosphere Annealing, LLC Lansing Bassett Facility"
N0490,ADIENT,"76 Armstrong Road, Battle Creek, MI 49015",MINOR,42.3390491,-85.2958475,"[-85.2958475, 42.3390491]",Adient
N0496,QUAD/GRAPHICS,"1700 James Savage Rd, Midland, MI 48642",SM OPT OUT,43.6099347,-84.2071287,"[-84.2071287, 43.6099347]",Quad/Graphics
N0538,TESSENDERLO KERLEY INC,"13020 Washburn Rd, Otter Lake, MI 48464",,43.2113431,-83.4604932,"[-83.4604932, 43.2113431]",Tessenderlo Kerley Inc
N0539,SUMMIT PETROLEUM CORP - ROSEBUSH GAS PLANT,"4725 N Isabella Rd, Rosebush, MI 48878",SM OPT OUT,43.7098102,-84.748307,"[-84.748307, 43.7098102]",Summit Petroleum Corp - Rosebush Gas Plant
N0547,DARLING INGREDIENTS INC.,"5900 Old Allegan Rd, Hamilton, MI 49419",MINOR,42.6470207,-86.1235722,"[-86.1235722, 42.6470207]",Darling Ingredients Inc.
N0548,CONTEMPO COLOURS,"3501 Emerald Dr, Kalamazoo, MI 49001",MINOR,42.256957,-85.5491655,"[-85.5491655, 42.256957]",Contempo Colours
N0579,KLETT CONSTRUCTION DIVISION,"Michigan Paving & Materials Co, Paw Paw, MI 49079",SM OPT OUT,42.2178171,-85.89112460000001,"[-85.89112460000001, 42.2178171]",Klett Construction Division
N0591,NORTHEASTERN PRODUCTS CORP,"85 N Brady Ave, Caspian, MI 49915",MINOR,46.066001,-88.62710899999999,"[-88.62710899999999, 46.066001]",Northeastern Products Corp
N0600,ROAD EQUIPMENT PARTS CENTER,"398 Gordon Industrial Court Sw, Grand Rapids, MI 49316",,42.820667,-85.670617,"[-85.670617, 42.820667]",Road Equipment Parts Center
N0601,HAWORTH INC,"640 River St, Allegan, MI 49010",MINOR,42.5411556,-85.8476586,"[-85.8476586, 42.5411556]",Haworth Inc
N0611,T B WOODS INC,"801 E Industrial Ave, Mount Pleasant, MI 48858",MINOR,43.6195262,-84.76633869999999,"[-84.76633869999999, 43.6195262]",T B Woods Inc
N0612,HIAWATHA LOG HOMES INC,"Hwy M 28 E, Wetmore, MI 49895",MINOR,46.3815048,-86.6172523,"[-86.6172523, 46.3815048]",Hiawatha Log Homes Inc
N0616,"SUMMIT POLYMERS, INC. - EAST PLANT","6717 S. Sprinkle Rd, Portage, MI 49002",SM OPT OUT,42.2201052,-85.53885040000002,"[-85.53885040000002, 42.2201052]","Summit Polymers, Inc. - East Plant"
N0625,ASPEN LUMBER CO,"W8798 Bush Lake Road, Sagola, MI 49881",MINOR,46.0449343,-88.1071493,"[-88.1071493, 46.0449343]",Aspen Lumber Co
N0630,MARTIN BROS MILL AND FOUNDRY SUPPLY CO.,"291 Hinkley St, Benton Harbor, MI 49022",MINOR,42.1163907,-86.4613048,"[-86.4613048, 42.1163907]",Martin Bros Mill and Foundry Supply Co.
N0639,ORBITFORM GROUP,"1600 Executive Dr, Jackson, MI 49203",MINOR,42.2322051,-84.36586559999999,"[-84.36586559999999, 42.2322051]",Orbitform Group
N0641,INTERKAL INC,"5981 E Cork St, Kalamazoo, MI 49048",MINOR,42.2605016,-85.5132771,"[-85.5132771, 42.2605016]",Interkal Inc
N0648,SHEPHERD CASTER CORP,"203 Kerth, Saint Joseph, MI 49085",MINOR,42.0755379,-86.50139180000001,"[-86.50139180000001, 42.0755379]",Shepherd Caster Corp
N0649,N L B CORP,"29830 Beck Rd, Wixom, MI 48393",MINOR,42.5110932,-83.5160744,"[-83.5160744, 42.5110932]",N L B Corp
N0668,ANCHOR COUPLING INC,"5520 13Th St, Menominee, MI 49858",MINOR,45.1508381,-87.6168919,"[-87.6168919, 45.1508381]",Anchor Coupling Inc
N0675,ASPHALT PRODUCTS CORP PLANT 6A,"9820 Andersonville Rd, Davisburg, MI 48019",,42.726804,-83.479252,"[-83.479252, 42.726804]",Asphalt Products Corp Plant 6A
N0686,STONEY POINT GAS PLANT,"4445 E Mosherville Rd, Jonesville, MI 49250",,42.0637258,-84.5659582,"[-84.5659582, 42.0637258]",Stoney Point Gas Plant
N0698,KENTWOOD OFFICE FURNITURE - LANSING,"2101 W Willow, Lansing, MI 48917",MINOR,42.7477828,-84.57902790000001,"[-84.57902790000001, 42.7477828]",Kentwood Office Furniture - Lansing
N0707,PPG INDUSTRIES INC,"35345 Stanley Dr, Sterling Hts, MI 48077",,42.5531793,-83.0429482,"[-83.0429482, 42.5531793]",Ppg Industries Inc
N0710,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,"3350 N Martin Luther King Blvd., Lansing, MI 48909",MINOR,42.7669958,-84.5657339,"[-84.5657339, 42.7669958]",Michigan Department of Health and Human Services
N0715,PORT HURON TERMINAL CO,"2336 Military, Port Huron, MI 48060",MINOR,42.9597688,-82.4265554,"[-82.4265554, 42.9597688]",Port Huron Terminal Co
N0730,KAMAX L P  HAMTRAMCK,"3120 Denton St, Hamtramck, MI 48211",,42.3872016,-83.0484441,"[-83.0484441, 42.3872016]",Kamax L P  Hamtramck
N0731,"NORTRU, LLC","421 Lycaste, Detroit, MI 48214",SM OPT OUT,42.362453,-82.9655445,"[-82.9655445, 42.362453]","Nortru, LLC"
N0748,CROWN GROUP THE ECORSE,"100 Mill St, Ecorse, MI 48229",,42.238479,-83.15271899999999,"[-83.15271899999999, 42.238479]",Crown Group The Ecorse
N0750,SOUTHWEST BRAKE & PARTS INC,"951 S Dix, Detroit, MI 48217",,42.2879289,-83.1580135,"[-83.1580135, 42.2879289]",Southwest Brake & Parts Inc
N0751,MICHIGAN TRUCK SPRING SERVICE,"3411 W Fort, Detroit, MI 48216",MINOR,42.31562590000001,-83.0802042,"[-83.0802042, 42.31562590000001]",Michigan Truck Spring Service
N0758,MICHIGAN PAVING & MATERIALS CO.,"1100 Market Sw, Grand Rapids, MI 49503",SM OPT OUT,42.9481718,-85.69774389999999,"[-85.69774389999999, 42.9481718]",Michigan Paving & Materials Co.
N0765,NATIONAL GALVANIZING HS PROCESSING LP,"1500 Telb St, Monroe, MI 48162",MINOR,41.9155167,-83.36875479999999,"[-83.36875479999999, 41.9155167]",National Galvanizing Hs Processing Lp
N0775,TERUMO CARDIOVASCULAR SYS.,"6200 Jackson Rd, Ann Arbor, MI 48103",MINOR,42.2914611,-83.8517902,"[-83.8517902, 42.2914611]",Terumo Cardiovascular Sys.
N0786,"HMI HARDWOODS OF MICHIGAN, INC.","430 Division Street, Clinton, MI 49236",MINOR,42.068544,-83.97337859999999,"[-83.97337859999999, 42.068544]","HMI Hardwoods of Michigan, Inc."
N0788,SPECTRUM INDUSTRIES INC,"522 Plymouth  Ne, Grand Rapids, MI 49505",,42.9722861,-85.6249658,"[-85.6249658, 42.9722861]",Spectrum Industries Inc
N0792,"CHEMICAL PROCESS INDUSTRIES, LLC","25428 John R, Madison Hts, MI 48071",MINOR,42.4794966,-83.1044618,"[-83.1044618, 42.4794966]","Chemical Process Industries, LLC"
N0793,GOUGEON BROTHERS INC,"100 Patterson Ave, Bay City, MI 48706",MINOR,43.615137,-83.87395479999999,"[-83.87395479999999, 43.615137]",Gougeon Brothers Inc
N0794,COOPER INDUSTRIES,"704 N Clark St, Albion, MI 49224",,42.2519534,-84.7331887,"[-84.7331887, 42.2519534]",Cooper Industries
N0795,VIANT MEDICAL INC.,"520 Watson  Sw, Grand Rapids, MI 49504",MINOR,42.96101549999999,-85.6824421,"[-85.6824421, 42.96101549999999]",Viant Medical Inc.
N0801,EFTEC NORTH AMERICA,"25700 Malvina, Warren, MI 48089",MINOR,42.481372,-82.9840088,"[-82.9840088, 42.481372]",Eftec North America
N0810,ROBINSON INDUSTRIES INC,"4451 N M18, Coleman, MI 48618",MINOR,43.7396755,-84.4871103,"[-84.4871103, 43.7396755]",Robinson Industries Inc
N0813,TYLER REFRIGERATION CORP,"1329 Lake St, Niles, MI 49120",,41.8430963,-86.24030189999999,"[-86.24030189999999, 41.8430963]",Tyler Refrigeration Corp
N0814,PPG INDUSTRIES INC,"3601 James P Cole Blvd, Flint, MI 48505",MINOR,43.04843400000001,-83.67886299999999,"[-83.67886299999999, 43.04843400000001]",Ppg Industries Inc
N0823,S P KISH INDUSTRIES INC,"600 W Seminary St, Charlotte, MI 48813",MINOR,42.559967,-84.843063,"[-84.843063, 42.559967]",S P Kish Industries Inc
N0824,PLASCORE INC,"615 N Fairview St, Zeeland, MI 49464",SM OPT OUT,42.8242991,-85.9989135,"[-85.9989135, 42.8242991]",Plascore Inc
N0827,"MILLER ENERGY COMPANY II, LLC: ARMS RD","Arms Rd, Essexville, MI 48732",SM OPT OUT,43.6231561,-83.8017302,"[-83.8017302, 43.6231561]","Miller Energy Company Ii, LLC: Arms Rd"
N0829,LAKEVILLE GAS ASSOCIATES,"3605 Rochester Rd, Leonard, MI 48367",,42.8525936,-83.14399850000001,"[-83.14399850000001, 42.8525936]",Lakeville Gas Associates
N0830,QG PRINTING II LLC,"1321 Van Deinse Street, Greenville, MI 48838",SM OPT OUT,43.1912467,-85.231974,"[-85.231974, 43.1912467]",QG Printing Ii LLC
N0833,AMSTORE CORP,"1221 E Keating, Muskegon, MI 49443",,43.21460039999999,-86.21348569999999,"[-86.21348569999999, 43.21460039999999]",Amstore Corp
N0852,WALBRO ENGINE MANAGEMENT CORP,"6242 Garfield St, Cass City, MI 48726",MINOR,43.594748,-83.180683,"[-83.180683, 43.594748]",Walbro Engine Management Corp
N0854,TI GROUP AUTOMOTIVE SYSTEMS LLC - CARO TEST CENTER,"628 Columbia St, Caro, MI 48723",MAJOR,43.484844,-83.392414,"[-83.392414, 43.484844]",Ti Group Automotive Systems LLC - Caro Test Center
N0856,UNIVAR USA INC. - WYOMING BRANCH,"2940 Stafford Sw, Wyoming, MI 49509",MINOR,42.9105084,-85.6747724,"[-85.6747724, 42.9105084]",Univar USA Inc. - Wyoming Branch
N0859,SUN HAWK PRODUCTS,"67780 Van Dyke, Romeo, MI 48065",,42.792531,-83.0101198,"[-83.0101198, 42.792531]",Sun Hawk Products
N0863,THE ANDERSONS WEBBERVILLE OPERATION,"2690 Stockbridge Rd, Webberville, MI 48892",MINOR,42.6651152,-84.19846670000001,"[-84.19846670000001, 42.6651152]",The andersons Webberville Operation
N0868,PROTO CRAFTS INC,"4740 Shabbona Rd, Deckerville, MI 48427",MINOR,43.5439965,-82.64642649999999,"[-82.64642649999999, 43.5439965]",Proto Crafts Inc
N0888,GREEN BAY PACKAGING INC-KALAMAZOO CONTAINER DIV.,"5350  East N Avenue, Kalamazoo, MI 49048",MINOR,42.2430734,-85.52420839999999,"[-85.52420839999999, 42.2430734]",Green Bay Packaging Inc-Kalamazoo Container Div.
N0895,LACKS INDUSTRIES INC,"4260 Airlane Se, Kentwood, MI 49512",MAJOR,42.886178,-85.57457699999999,"[-85.57457699999999, 42.886178]",Lacks Industries Inc
N0903,"PACKARD INDUSTRIES, INC.","1515 North U.S. Highway 31, Niles, MI 49120",MINOR,41.8297694,-86.2541768,"[-86.2541768, 41.8297694]","Packard Industries, Inc."
N0917,SPRAYTEK INC,"2535 Wolcott, Ferndale, MI 48220",SM OPT OUT,42.4670894,-83.12753810000001,"[-83.12753810000001, 42.4670894]",Spraytek Inc
N0923,"VENTRA IONIA MAIN, LLC","14 N Beardsley Road, Ionia, MI 48846",MINOR,42.9856707,-85.029797,"[-85.029797, 42.9856707]","Ventra Ionia Main, LLC"
N0925,VENTURE INDUSTRIES CORP,"17400 Malyn Ave, Fraser, MI 48026",MINOR,42.54931910000001,-82.9426774,"[-82.9426774, 42.54931910000001]",Venture Industries Corp
N0940,"ACRA CAST, INC.","1837 1St St, Bay City, MI 48708",MINOR,43.6021484,-83.8693729,"[-83.8693729, 43.6021484]","Acra Cast, Inc."
N0943,JANET SAND & GRAVEL CO INC - PLANT 40,"1565 Virginia Dr, Midland, MI 48640",MINOR,43.6682374,-84.30733719999999,"[-84.30733719999999, 43.6682374]",Janet Sand & Gravel Co Inc - Plant 40
N0949,MICHIGAN PALLET INCORPORATED,"1225 N Saginaw St, Saint Charles, MI 48655",MINOR,43.3100304,-84.1436373,"[-84.1436373, 43.3100304]",Michigan Pallet Incorporated
